x1,y1,z1,theta1,x2,y2,z2,theta2,x3,y3,z3,theta3,x4,y4,z4,theta4,x5,y5,z5,theta5
208.400000,95.322958,0.000000,-22.676261,191.600000,69.838425,50.000000,27.075736,208.400000,82.174926,100.000000,24.524823,191.600000,65.220756,150.000000,31.195162,208.400000,38.683210,200.000000,0.485453
208.800000,95.155829,0.000000,-21.885964,191.200000,70.042902,50.000000,27.216858,208.800000,82.357426,100.000000,24.083866,191.200000,65.462959,150.000000,31.104653,208.800000,38.686599,200.000000,0.185353
209.200000,94.995144,0.000000,-21.080844,190.800000,70.248622,50.000000,27.352946,209.200000,82.536219,100.000000,23.635405,190.800000,65.704298,150.000000,31.009961,209.200000,38.687893,200.000000,-0.113991
209.600000,94.840951,0.000000,-20.261225,190.400000,70.455546,50.000000,27.484022,209.600000,82.711270,100.000000,23.179504,190.400000,65.944737,150.000000,30.911077,209.600000,38.687097,200.000000,-0.412492
210.000000,94.693294,0.000000,-19.427474,190.000000,70.663631,50.000000,27.610106,210.000000,82.882540,100.000000,22.716231,190.000000,66.184237,150.000000,30.807992,210.000000,38.684217,200.000000,-0.710060
210.400000,94.552216,0.000000,-18.580000,189.600000,70.872836,50.000000,27.731218,210.400000,83.049997,100.000000,22.245666,189.600000,66.422761,150.000000,30.700696,210.400000,38.679260,200.000000,-1.006610
210.800000,94.417756,0.000000,-17.719254,189.200000,71.083119,50.000000,27.847379,210.800000,83.213606,100.000000,21.767891,189.200000,66.660270,150.000000,30.589179,210.800000,38.672232,200.000000,-1.302056
211.200000,94.289952,0.000000,-16.845732,188.800000,71.294438,50.000000,27.958609,211.200000,83.373335,100.000000,21.283000,188.800000,66.896727,150.000000,30.473433,211.200000,38.663140,200.000000,-1.596311
211.600000,94.168836,0.000000,-15.959970,188.400000,71.506751,50.000000,28.064928,211.600000,83.529152,100.000000,20.791092,188.400000,67.132096,150.000000,30.353446,211.600000,38.651993,200.000000,-1.889292
212.000000,94.054441,0.000000,-15.062552,188.000000,71.720017,50.000000,28.166356,212.000000,83.681026,100.000000,20.292275,188.000000,67.366338,150.000000,30.229209,212.000000,38.638798,200.000000,-2.180915
212.400000,93.946793,0.000000,-14.154102,187.600000,71.934192,50.000000,28.262913,212.400000,83.828929,100.000000,19.786665,187.600000,67.599416,150.000000,30.100711,212.400000,38.623565,200.000000,-2.471098
212.800000,93.845918,0.000000,-13.235286,187.200000,72.149236,50.000000,28.354617,212.800000,83.972833,100.000000,19.274387,187.200000,67.831295,150.000000,29.967942,212.800000,38.606303,200.000000,-2.759759
213.200000,93.751839,0.000000,-12.306812,186.800000,72.365106,50.000000,28.441488,213.200000,84.112710,100.000000,18.755574,186.800000,68.061937,150.000000,29.830891,213.200000,38.587021,200.000000,-3.046817
213.600000,93.664575,0.000000,-11.369425,186.400000,72.581760,50.000000,28.523545,213.600000,84.248536,100.000000,18.230367,186.400000,68.291305,150.000000,29.689548,213.600000,38.565730,200.000000,-3.332195
214.000000,93.584143,0.000000,-10.423910,186.000000,72.799155,50.000000,28.600807,214.000000,84.380284,100.000000,17.698917,186.000000,68.519364,150.000000,29.543901,214.000000,38.542441,200.000000,-3.615813
214.400000,93.510557,0.000000,-9.471085,185.600000,73.017249,50.000000,28.673291,214.400000,84.507932,100.000000,17.161382,185.600000,68.746078,150.000000,29.393941,214.400000,38.517164,200.000000,-3.897596
214.800000,93.443827,0.000000,-8.511800,185.200000,73.236001,50.000000,28.741016,214.800000,84.631457,100.000000,16.617931,185.200000,68.971411,150.000000,29.239656,214.800000,38.489912,200.000000,-4.177466
215.200000,93.383963,0.000000,-7.546934,184.800000,73.455367,50.000000,28.803998,215.200000,84.750839,100.000000,16.068739,184.800000,69.195327,150.000000,29.081036,215.200000,38.460696,200.000000,-4.455351
215.600000,93.330968,0.000000,-6.577393,184.400000,73.675305,50.000000,28.862256,215.600000,84.866056,100.000000,15.513993,184.400000,69.417791,150.000000,28.918071,215.600000,38.429529,200.000000,-4.731178
216.000000,93.284847,0.000000,-5.604103,184.000000,73.895773,50.000000,28.915806,216.000000,84.977091,100.000000,14.953886,184.000000,69.638767,150.000000,28.750750,216.000000,38.396424,200.000000,-5.004874
216.400000,93.245597,0.000000,-4.628009,183.600000,74.116729,50.000000,28.964665,216.400000,85.083926,100.000000,14.388621,183.600000,69.858221,150.000000,28.579064,216.400000,38.361394,200.000000,-5.276370
216.800000,93.213217,0.000000,-3.650070,183.200000,74.338130,50.000000,29.008848,216.800000,85.186544,100.000000,13.818410,183.200000,70.076119,150.000000,28.403001,216.800000,38.324454,200.000000,-5.545597
217.200000,93.187701,0.000000,-2.671252,182.800000,74.559934,50.000000,29.048372,217.200000,85.284930,100.000000,13.243471,182.800000,70.292425,150.000000,28.222553,217.200000,38.285617,200.000000,-5.812488
217.600000,93.169038,0.000000,-1.692530,182.400000,74.782100,50.000000,29.083252,217.600000,85.379069,100.000000,12.664033,182.400000,70.507106,150.000000,28.037709,217.600000,38.244898,200.000000,-6.076976
218.000000,93.157219,0.000000,-0.714876,182.000000,75.004584,50.000000,29.113503,218.000000,85.468949,100.000000,12.080331,182.000000,70.720128,150.000000,27.848462,218.000000,38.202313,200.000000,-6.338998
218.400000,93.152228,0.000000,0.260741,181.600000,75.227344,50.000000,29.139139,218.400000,85.554558,100.000000,11.492609,181.600000,70.931456,150.000000,27.654801,218.400000,38.157877,200.000000,-6.598490
218.800000,93.154048,0.000000,1.233360,181.200000,75.450340,50.000000,29.160175,218.800000,85.635885,100.000000,10.901118,181.200000,71.141059,150.000000,27.456718,218.800000,38.111606,200.000000,-6.855392
219.200000,93.162660,0.000000,2.202033,180.800000,75.673527,50.000000,29.176625,219.200000,85.712921,100.000000,10.306114,180.800000,71.348902,150.000000,27.254205,219.200000,38.063517,200.000000,-7.109643
219.600000,93.178040,0.000000,3.165828,180.400000,75.896866,50.000000,29.188502,219.600000,85.785657,100.000000,9.707864,180.400000,71.554952,150.000000,27.047256,219.600000,38.013626,200.000000,-7.361185
220.000000,93.200165,0.000000,4.123837,180.000000,76.120313,50.000000,29.195819,220.000000,85.854087,100.000000,9.106637,180.000000,71.759178,150.000000,26.835862,220.000000,37.961950,200.000000,-7.609961
220.400000,93.229004,0.000000,5.075175,179.600000,76.343827,50.000000,29.198590,220.400000,85.918204,100.000000,8.502710,179.600000,71.961547,150.000000,26.620017,220.400000,37.908508,200.000000,-7.855916
220.800000,93.264529,0.000000,6.018984,179.200000,76.567366,50.000000,29.196825,220.800000,85.978004,100.000000,7.896365,179.200000,72.162027,150.000000,26.399716,220.800000,37.853317,200.000000,-8.098997
221.200000,93.306704,0.000000,6.954440,178.800000,76.790890,50.000000,29.190538,221.200000,86.033483,100.000000,7.287889,178.800000,72.360586,150.000000,26.174954,221.200000,37.796396,200.000000,-8.339150
221.600000,93.355495,0.000000,7.880751,178.400000,77.014355,50.000000,29.179740,221.600000,86.084638,100.000000,6.677574,178.400000,72.557193,150.000000,25.945725,221.600000,37.737763,200.000000,-8.576326
222.000000,93.410863,0.000000,8.797164,178.000000,77.237722,50.000000,29.164442,222.000000,86.131469,100.000000,6.065714,178.000000,72.751818,150.000000,25.712027,222.000000,37.677438,200.000000,-8.810475
222.400000,93.472766,0.000000,9.702962,177.600000,77.460949,50.000000,29.144656,222.400000,86.173974,100.000000,5.452609,177.600000,72.944428,150.000000,25.473856,222.400000,37.615440,200.000000,-9.041550
222.800000,93.541160,0.000000,10.597472,177.200000,77.683995,50.000000,29.120391,222.800000,86.212156,100.000000,4.838558,177.200000,73.134994,150.000000,25.231211,222.800000,37.551788,200.000000,-9.269504
223.200000,93.616000,0.000000,11.480059,176.800000,77.906818,50.000000,29.091659,223.200000,86.246016,100.000000,4.223866,176.800000,73.323486,150.000000,24.984090,223.200000,37.486504,200.000000,-9.494294
223.600000,93.697236,0.000000,12.350132,176.400000,78.129379,50.000000,29.058469,223.600000,86.275558,100.000000,3.608836,176.400000,73.509874,150.000000,24.732494,223.600000,37.419608,200.000000,-9.715876
224.000000,93.784817,0.000000,13.207146,176.000000,78.351637,50.000000,29.020831,224.000000,86.300785,100.000000,2.993776,176.000000,73.694128,150.000000,24.476424,224.000000,37.351121,200.000000,-9.934208
224.400000,93.878689,0.000000,14.050596,175.600000,78.573551,50.000000,28.978754,224.400000,86.321705,100.000000,2.378991,175.600000,73.876220,150.000000,24.215881,224.400000,37.281064,200.000000,-10.149251
224.800000,93.978795,0.000000,14.880021,175.200000,78.795080,50.000000,28.932248,224.800000,86.338323,100.000000,1.764786,175.200000,74.056121,150.000000,23.950870,224.800000,37.209458,200.000000,-10.360966
225.200000,94.085077,0.000000,15.695005,174.800000,79.016186,50.000000,28.881321,225.200000,86.350647,100.000000,1.151466,174.800000,74.233801,150.000000,23.681395,225.200000,37.136326,200.000000,-10.569316
225.600000,94.197475,0.000000,16.495173,174.400000,79.236828,50.000000,28.825982,225.600000,86.358687,100.000000,0.539334,174.400000,74.409234,150.000000,23.407461,225.600000,37.061690,200.000000,-10.774264
226.000000,94.315924,0.000000,17.280190,174.000000,79.456966,50.000000,28.766239,226.000000,86.362453,100.000000,-0.071309,174.000000,74.582391,150.000000,23.129076,226.000000,36.985572,200.000000,-10.975778
226.400000,94.440358,0.000000,18.049764,173.600000,79.676561,50.000000,28.702102,226.400000,86.361955,100.000000,-0.680165,173.600000,74.753246,150.000000,22.846249,226.400000,36.907995,200.000000,-11.173823
226.800000,94.570710,0.000000,18.803640,173.200000,79.895574,50.000000,28.633577,226.800000,86.357206,100.000000,-1.286938,173.200000,74.921770,150.000000,22.558989,226.800000,36.828983,200.000000,-11.368370
227.200000,94.706909,0.000000,19.541601,172.800000,80.113965,50.000000,28.560673,227.200000,86.348220,100.000000,-1.891339,172.800000,75.087938,150.000000,22.267309,227.200000,36.748559,200.000000,-11.559386
227.600000,94.848884,0.000000,20.263466,172.400000,80.331696,50.000000,28.483398,227.600000,86.335011,100.000000,-2.493080,172.400000,75.251724,150.000000,21.971221,227.600000,36.666746,200.000000,-11.746844
228.000000,94.996558,0.000000,20.969088,172.000000,80.548728,50.000000,28.401759,228.000000,86.317595,100.000000,-3.091880,172.000000,75.413101,150.000000,21.670741,228.000000,36.583569,200.000000,-11.930716
228.400000,95.149857,0.000000,21.658351,171.600000,80.765023,50.000000,28.315763,228.400000,86.295989,100.000000,-3.687463,171.600000,75.572043,150.000000,21.365886,228.400000,36.499052,200.000000,-12.110976
228.800000,95.308699,0.000000,22.331170,171.200000,80.980543,50.000000,28.225419,228.800000,86.270210,100.000000,-4.279559,171.200000,75.728527,150.000000,21.056673,228.800000,36.413219,200.000000,-12.287598
229.200000,95.473005,0.000000,22.987490,170.800000,81.195250,50.000000,28.130733,229.200000,86.240277,100.000000,-4.867905,170.800000,75.882527,150.000000,20.743123,229.200000,36.326095,200.000000,-12.460560
229.600000,95.642692,0.000000,23.627281,170.400000,81.409106,50.000000,28.031713,229.600000,86.206211,100.000000,-5.452242,170.400000,76.034018,150.000000,20.425259,229.600000,36.237706,200.000000,-12.629839
230.000000,95.817675,0.000000,24.250535,170.000000,81.622073,50.000000,27.928367,230.000000,86.168032,100.000000,-6.032322,170.000000,76.182978,150.000000,20.103105,230.000000,36.148077,200.000000,-12.795413
230.400000,95.997866,0.000000,24.857271,169.600000,81.834116,50.000000,27.820701,230.400000,86.125762,100.000000,-6.607901,169.600000,76.329382,150.000000,19.776687,230.400000,36.057233,200.000000,-12.957263
230.800000,96.183177,0.000000,25.447527,169.200000,82.045197,50.000000,27.708724,230.800000,86.079424,100.000000,-7.178745,169.200000,76.473207,150.000000,19.446033,230.800000,35.965200,200.000000,-13.115369
231.200000,96.373518,0.000000,26.021358,168.800000,82.255279,50.000000,27.592442,231.200000,86.029043,100.000000,-7.744627,168.800000,76.614430,150.000000,19.111174,231.200000,35.872004,200.000000,-13.269714
231.600000,96.568796,0.000000,26.578839,168.400000,82.464327,50.000000,27.471864,231.600000,85.974644,100.000000,-8.305329,168.400000,76.753030,150.000000,18.772143,231.600000,35.777671,200.000000,-13.420280
232.000000,96.768916,0.000000,27.120058,168.000000,82.672304,50.000000,27.346997,232.000000,85.916252,100.000000,-8.860641,168.000000,76.888984,150.000000,18.428975,232.000000,35.682228,200.000000,-13.567053
232.400000,96.973783,0.000000,27.645117,167.600000,82.879175,50.000000,27.217849,232.400000,85.853896,100.000000,-9.410361,167.600000,77.022271,150.000000,18.081707,232.400000,35.585701,200.000000,-13.710017
232.800000,97.183299,0.000000,28.154132,167.200000,83.084905,50.000000,27.084428,232.800000,85.787602,100.000000,-9.954296,167.200000,77.152870,150.000000,17.730379,232.800000,35.488118,200.000000,-13.849160
233.200000,97.397365,0.000000,28.647228,166.800000,83.289458,50.000000,26.946743,233.200000,85.717400,100.000000,-10.492262,166.800000,77.280760,150.000000,17.375033,233.200000,35.389504,200.000000,-13.984468
233.600000,97.615880,0.000000,29.124538,166.400000,83.492800,50.000000,26.804803,233.600000,85.643320,100.000000,-11.024085,166.400000,77.405921,150.000000,17.015714,233.600000,35.289888,200.000000,-14.115930
234.000000,97.838742,0.000000,29.586206,166.000000,83.694897,50.000000,26.658615,234.000000,85.565393,100.000000,-11.549599,166.000000,77.528333,150.000000,16.652468,234.000000,35.189297,200.000000,-14.243535
234.400000,98.065846,0.000000,30.032380,165.600000,83.895714,50.000000,26.508191,234.400000,85.483652,100.000000,-12.068644,165.600000,77.647977,150.000000,16.285347,234.400000,35.087758,200.000000,-14.367274
234.800000,98.297088,0.000000,30.463215,165.200000,84.095218,50.000000,26.353538,234.800000,85.398128,100.000000,-12.581074,165.200000,77.764834,150.000000,15.914401,234.800000,34.985299,200.000000,-14.487137
235.200000,98.532360,0.000000,30.878868,164.800000,84.293376,50.000000,26.194668,235.200000,85.308856,100.000000,-13.086749,164.800000,77.878886,150.000000,15.539686,235.200000,34.881948,200.000000,-14.603117
235.600000,98.771555,0.000000,31.279501,164.400000,84.490154,50.000000,26.031591,235.600000,85.215871,100.000000,-13.585537,164.400000,77.990114,150.000000,15.161259,235.600000,34.777732,200.000000,-14.715206
236.000000,99.014563,0.000000,31.665279,164.000000,84.685520,50.000000,25.864317,236.000000,85.119208,100.000000,-14.077316,164.000000,78.098502,150.000000,14.779180,236.000000,34.672681,200.000000,-14.823399
236.400000,99.261273,0.000000,32.036367,163.600000,84.879442,50.000000,25.692859,236.400000,85.018903,100.000000,-14.561973,163.600000,78.204031,150.000000,14.393513,236.400000,34.566821,200.000000,-14.927690
236.800000,99.511574,0.000000,32.392931,163.200000,85.071887,50.000000,25.517228,236.800000,84.914994,100.000000,-15.039400,163.200000,78.306685,150.000000,14.004322,236.800000,34.460183,200.000000,-15.028074
237.200000,99.765352,0.000000,32.735137,162.800000,85.262825,50.000000,25.337437,237.200000,84.807520,100.000000,-15.509501,162.800000,78.406448,150.000000,13.611677,237.200000,34.352793,200.000000,-15.124547
237.600000,100.022494,0.000000,33.063150,162.400000,85.452224,50.000000,25.153499,237.600000,84.696518,100.000000,-15.972187,162.400000,78.503305,150.000000,13.215648,237.600000,34.244681,200.000000,-15.217106
238.000000,100.282885,0.000000,33.377134,162.000000,85.640053,50.000000,24.965428,238.000000,84.582030,100.000000,-16.427374,162.000000,78.597239,150.000000,12.816309,238.000000,34.135875,200.000000,-15.305750
238.400000,100.546407,0.000000,33.677251,161.600000,85.826283,50.000000,24.773239,238.400000,84.464096,100.000000,-16.874988,161.600000,78.688237,150.000000,12.413736,238.400000,34.026404,200.000000,-15.390475
238.800000,100.812944,0.000000,33.963660,161.200000,86.010882,50.000000,24.576947,238.800000,84.342758,100.000000,-17.314963,161.200000,78.776283,150.000000,12.008008,238.800000,33.916297,200.000000,-15.471282
239.200000,101.082379,0.000000,34.236518,160.800000,86.193822,50.000000,24.376568,239.200000,84.218057,100.000000,-17.747238,160.800000,78.861364,150.000000,11.599208,239.200000,33.805583,200.000000,-15.548170
239.600000,101.354591,0.000000,34.495977,160.400000,86.375073,50.000000,24.172120,239.600000,84.090037,100.000000,-18.171760,160.400000,78.943466,150.000000,11.187420,239.600000,33.694291,200.000000,-15.621138
240.000000,101.629462,0.000000,34.742188,160.000000,86.554606,50.000000,23.963620,240.000000,83.958742,100.000000,-18.588481,160.000000,79.022577,150.000000,10.772731,240.000000,33.582450,200.000000,-15.690190
240.400000,101.906872,0.000000,34.975294,159.600000,86.732393,50.000000,23.751087,240.400000,83.824217,100.000000,-18.997362,159.600000,79.098684,150.000000,10.355230,240.400000,33.470089,200.000000,-15.755325
240.800000,102.186698,0.000000,35.195439,159.200000,86.908406,50.000000,23.534540,240.800000,83.686506,100.000000,-19.398366,159.200000,79.171775,150.000000,9.935011,240.800000,33.357237,200.000000,-15.816546
241.200000,102.468819,0.000000,35.402757,158.800000,87.082618,50.000000,23.314002,241.200000,83.545657,100.000000,-19.791467,158.800000,79.241838,150.000000,9.512168,241.200000,33.243924,200.000000,-15.873856
241.600000,102.753113,0.000000,35.597380,158.400000,87.255001,50.000000,23.089492,241.600000,83.401716,100.000000,-20.176639,158.400000,79.308862,150.000000,9.086798,241.600000,33.130178,200.000000,-15.927259
242.000000,103.039457,0.000000,35.779436,158.000000,87.425529,50.000000,22.861035,242.000000,83.254729,100.000000,-20.553865,158.000000,79.372837,150.000000,8.659001,242.000000,33.016030,200.000000,-15.976759
242.400000,103.327728,0.000000,35.949045,157.600000,87.594175,50.000000,22.628654,242.400000,83.104747,100.000000,-20.923131,157.600000,79.433753,150.000000,8.228880,242.400000,32.901507,200.000000,-16.022360
242.800000,103.617802,0.000000,36.106324,157.200000,87.760914,50.000000,22.392374,242.800000,82.951816,100.000000,-21.284428,157.200000,79.491600,150.000000,7.796538,242.800000,32.786640,200.000000,-16.064067
243.200000,103.909555,0.000000,36.251384,156.800000,87.925720,50.000000,22.152222,243.200000,82.795988,100.000000,-21.637753,156.800000,79.546368,150.000000,7.362082,243.200000,32.671457,200.000000,-16.101887
243.600000,104.202862,0.000000,36.384329,156.400000,88.088568,50.000000,21.908226,243.600000,82.637312,100.000000,-21.983105,156.400000,79.598050,150.000000,6.925621,243.600000,32.555989,200.000000,-16.135825
244.000000,104.497598,0.000000,36.505259,156.000000,88.249433,50.000000,21.660414,244.000000,82.475839,100.000000,-22.320487,156.000000,79.646637,150.000000,6.487266,244.000000,32.440264,200.000000,-16.165888
244.400000,104.793639,0.000000,36.614269,155.600000,88.408292,50.000000,21.408816,244.400000,82.311620,100.000000,-22.649907,155.600000,79.692121,150.000000,6.047130,244.400000,32.324312,200.000000,-16.192084
244.800000,105.090860,0.000000,36.711446,155.200000,88.565122,50.000000,21.153464,244.800000,82.144707,100.000000,-22.971375,155.200000,79.734495,150.000000,5.605327,244.800000,32.208161,200.000000,-16.214421
245.200000,105.389135,0.000000,36.796872,154.800000,88.719898,50.000000,20.894391,245.200000,81.975153,100.000000,-23.284905,154.800000,79.773753,150.000000,5.161973,245.200000,32.091841,200.000000,-16.232906
245.600000,105.688340,0.000000,36.870626,154.400000,88.872598,50.000000,20.631631,245.600000,81.803010,100.000000,-23.590515,154.400000,79.809888,150.000000,4.717186,245.600000,31.975381,200.000000,-16.247549
246.000000,105.988347,0.000000,36.932777,154.000000,89.023200,50.000000,20.365221,246.000000,81.628334,100.000000,-23.888222,154.000000,79.842895,150.000000,4.271087,246.000000,31.858810,200.000000,-16.258359
246.400000,106.289034,0.000000,36.983390,153.600000,89.171683,50.000000,20.095197,246.400000,81.451176,100.000000,-24.178050,153.600000,79.872768,150.000000,3.823795,246.400000,31.742157,200.000000,-16.265347
246.800000,106.590274,0.000000,37.022526,153.200000,89.318024,50.000000,19.821599,246.800000,81.271593,100.000000,-24.460021,153.200000,79.899503,150.000000,3.375434,246.800000,31.625452,200.000000,-16.268521
247.200000,106.891942,0.000000,37.050238,152.800000,89.462203,50.000000,19.544466,247.200000,81.089640,100.000000,-24.734163,152.800000,79.923095,150.000000,2.926126,247.200000,31.508722,200.000000,-16.267894
247.600000,107.193914,0.000000,37.066574,152.400000,89.604200,50.000000,19.263842,247.600000,80.905371,100.000000,-25.000503,152.400000,79.943541,150.000000,2.475995,247.600000,31.391997,200.000000,-16.263477
248.000000,107.496065,0.000000,37.071577,152.000000,89.743995,50.000000,18.979769,248.000000,80.718844,100.000000,-25.259070,152.000000,79.960838,150.000000,2.025168,248.000000,31.275306,200.000000,-16.255282
248.400000,107.798271,0.000000,37.065284,151.600000,89.881568,50.000000,18.692293,248.400000,80.530114,100.000000,-25.509897,151.600000,79.974982,150.000000,1.573771,248.400000,31.158676,200.000000,-16.243320
248.800000,108.100407,0.000000,37.047726,151.200000,90.016900,50.000000,18.401461,248.800000,80.339239,100.000000,-25.753015,151.200000,79.985972,150.000000,1.121929,248.800000,31.042138,200.000000,-16.227605
249.200000,108.402352,0.000000,37.018929,150.800000,90.149974,50.000000,18.107321,249.200000,80.146276,100.000000,-25.988457,150.800000,79.993805,150.000000,0.669771,249.200000,30.925718,200.000000,-16.208150
249.600000,108.703981,0.000000,36.978915,150.400000,90.280771,50.000000,17.809924,249.600000,79.951283,100.000000,-26.216259,150.400000,79.998481,150.000000,0.217423,249.600000,30.809445,200.000000,-16.184969
250.000000,109.005172,0.000000,36.927699,150.000000,90.409273,50.000000,17.509322,250.000000,79.754318,100.000000,-26.436456,150.000000,79.999999,150.000000,-0.234986,250.000000,30.693348,200.000000,-16.158077
250.400000,109.305803,0.000000,36.865291,149.600000,90.535464,50.000000,17.205568,250.400000,79.555439,100.000000,-26.649084,149.600000,79.998359,150.000000,-0.687329,250.400000,30.577455,200.000000,-16.127488
250.800000,109.605752,0.000000,36.791698,149.200000,90.659327,50.000000,16.898719,250.800000,79.354705,100.000000,-26.854179,149.200000,79.993560,150.000000,-1.139478,250.800000,30.461793,200.000000,-16.093217
251.200000,109.904900,0.000000,36.706920,148.800000,90.780847,50.000000,16.588832,251.200000,79.152175,100.000000,-27.051779,148.800000,79.985604,150.000000,-1.591304,251.200000,30.346390,200.000000,-16.055281
251.600000,110.203126,0.000000,36.610953,148.400000,90.900007,50.000000,16.275966,251.600000,78.947909,100.000000,-27.241921,148.400000,79.974492,150.000000,-2.042682,251.600000,30.231274,200.000000,-16.013696
252.000000,110.500311,0.000000,36.503789,148.000000,91.016793,50.000000,15.960181,252.000000,78.741967,100.000000,-27.424642,148.000000,79.960225,150.000000,-2.493485,252.000000,30.116473,200.000000,-15.968478
252.400000,110.796336,0.000000,36.385414,147.600000,91.131191,50.000000,15.641540,252.400000,78.534409,100.000000,-27.599981,147.600000,79.942806,150.000000,-2.943585,252.400000,30.002013,200.000000,-15.919646
252.800000,111.091085,0.000000,36.255812,147.200000,91.243185,50.000000,15.320108,252.800000,78.325294,100.000000,-27.767975,147.200000,79.922238,150.000000,-3.392859,252.800000,29.887921,200.000000,-15.867216
253.200000,111.384439,0.000000,36.114962,146.800000,91.352764,50.000000,14.995951,253.200000,78.114683,100.000000,-27.928661,146.800000,79.898524,150.000000,-3.841181,253.200000,29.774226,200.000000,-15.811209
253.600000,111.676284,0.000000,35.962838,146.400000,91.459913,50.000000,14.669137,253.600000,77.902638,100.000000,-28.082078,146.400000,79.871667,150.000000,-4.288429,253.600000,29.660953,200.000000,-15.751641
254.000000,111.966505,0.000000,35.799411,146.000000,91.564621,50.000000,14.339735,254.000000,77.689219,100.000000,-28.228262,146.000000,79.841672,150.000000,-4.734479,254.000000,29.548129,200.000000,-15.688534
254.400000,112.254988,0.000000,35.624651,145.600000,91.666875,50.000000,14.007817,254.400000,77.474487,100.000000,-28.367250,145.600000,79.808544,150.000000,-5.179212,254.400000,29.435780,200.000000,-15.621908
254.800000,112.541620,0.000000,35.438520,145.200000,91.766664,50.000000,13.673456,254.800000,77.258503,100.000000,-28.499078,145.200000,79.772287,150.000000,-5.622508,254.800000,29.323933,200.000000,-15.551782
255.200000,112.826290,0.000000,35.240982,144.800000,91.863978,50.000000,13.336728,255.200000,77.041329,100.000000,-28.623783,144.800000,79.732908,150.000000,-6.064249,255.200000,29.212614,200.000000,-15.478179
255.600000,113.108888,0.000000,35.031996,144.400000,91.958804,50.000000,12.997707,255.600000,76.823026,100.000000,-28.741399,144.400000,79.690413,150.000000,-6.504319,255.600000,29.101848,200.000000,-15.401120
256.000000,113.389304,0.000000,34.811517,144.000000,92.051135,50.000000,12.656473,256.000000,76.603657,100.000000,-28.851963,144.000000,79.644808,150.000000,-6.942602,256.000000,28.991661,200.000000,-15.320627
256.400000,113.667430,0.000000,34.579501,143.600000,92.140959,50.000000,12.313106,256.400000,76.383282,100.000000,-28.955507,143.600000,79.596101,150.000000,-7.378987,256.400000,28.882079,200.000000,-15.236724
256.800000,113.943161,0.000000,34.335900,143.200000,92.228269,50.000000,11.967686,256.800000,76.161965,100.000000,-29.052065,143.200000,79.544299,150.000000,-7.813363,256.800000,28.773126,200.000000,-15.149435
257.200000,114.216390,0.000000,34.080667,142.800000,92.313056,50.000000,11.620296,257.200000,75.939766,100.000000,-29.141671,142.800000,79.489411,150.000000,-8.245620,257.200000,28.664827,200.000000,-15.058783
257.600000,114.487013,0.000000,33.813751,142.400000,92.395312,50.000000,11.271022,257.600000,75.716747,100.000000,-29.224356,142.400000,79.431445,150.000000,-8.675654,257.600000,28.557208,200.000000,-14.964793
258.000000,114.754929,0.000000,33.535103,142.000000,92.475030,50.000000,10.919948,258.000000,75.492972,100.000000,-29.300151,142.000000,79.370410,150.000000,-9.103358,258.000000,28.450292,200.000000,-14.867492
258.400000,115.020036,0.000000,33.244672,141.600000,92.552202,50.000000,10.567161,258.400000,75.268501,100.000000,-29.369088,141.600000,79.306317,150.000000,-9.528632,258.400000,28.344103,200.000000,-14.766905
258.800000,115.282234,0.000000,32.942408,141.200000,92.626823,50.000000,10.212751,258.800000,75.043397,100.000000,-29.431195,141.200000,79.239174,150.000000,-9.951375,258.800000,28.238665,200.000000,-14.663059
259.200000,115.541426,0.000000,32.628262,140.800000,92.698886,50.000000,9.856807,259.200000,74.817721,100.000000,-29.486502,140.800000,79.168993,150.000000,-10.371490,259.200000,28.134003,200.000000,-14.555981
259.600000,115.797514,0.000000,32.302185,140.400000,92.768386,50.000000,9.499420,259.600000,74.591536,100.000000,-29.535037,140.400000,79.095785,150.000000,-10.788883,259.600000,28.030139,200.000000,-14.445700
260.000000,116.050405,0.000000,31.964130,140.000000,92.835319,50.000000,9.140682,260.000000,74.364904,100.000000,-29.576826,140.000000,79.019562,150.000000,-11.203462,260.000000,27.927096,200.000000,-14.332244
260.400000,116.300005,0.000000,31.614054,139.600000,92.899680,50.000000,8.780688,260.400000,74.137887,100.000000,-29.611895,139.600000,78.940335,150.000000,-11.615135,260.400000,27.824898,200.000000,-14.215644
260.800000,116.546222,0.000000,31.251914,139.200000,92.961465,50.000000,8.419530,260.800000,73.910545,100.000000,-29.640272,139.200000,78.858116,150.000000,-12.023818,260.800000,27.723566,200.000000,-14.095929
261.200000,116.788966,0.000000,30.877673,138.800000,93.020672,50.000000,8.057304,261.200000,73.682942,100.000000,-29.661978,138.800000,78.772920,150.000000,-12.429424,261.200000,27.623123,200.000000,-13.973130
261.600000,117.028150,0.000000,30.491297,138.400000,93.077296,50.000000,7.694107,261.600000,73.455137,100.000000,-29.677039,138.400000,78.684759,150.000000,-12.831873,261.600000,27.523591,200.000000,-13.847279
262.000000,117.263686,0.000000,30.092755,138.000000,93.131336,50.000000,7.330036,262.000000,73.227194,100.000000,-29.685477,138.000000,78.593647,150.000000,-13.231085,262.000000,27.424992,200.000000,-13.718408
262.400000,117.495490,0.000000,29.682024,137.600000,93.182790,50.000000,6.965188,262.400000,72.999172,100.000000,-29.687314,137.600000,78.499599,150.000000,-13.626984,262.400000,27.327346,200.000000,-13.586551
